# Time-averaged data for fix avgrdf
# TimeStep Number-of-rows
# Row c_h2oRDF[1] c_h2oRDF[2] c_h2oRDF[3] c_h2oRDF[4] c_h2oRDF[5] c_h2oRDF[6] c_h2oRDF[7]
10000 100
32 3.15 0.753105 6.41707 1.57997 2.97354 0.696353 4.02613
33 3.25 0.839884 7.16295 1.58561 3.67818 0.631473 4.30637
34 3.35 0.945596 8.0551 1.44756 4.36167 0.642588 4.60938
35 3.45 1.02687 9.08262 1.31077 5.01809 0.671217 4.94496
36 3.55 1.1163 10.2651 1.19453 5.65144 0.737397 5.33531
37 3.65 1.17263 11.5784 1.10857 6.27281 0.796376 5.78086
38 3.75 1.19315 12.9888 1.03764 6.8867 0.864032 6.29113
39 3.85 1.18578 14.4662 1.02024 7.52295 0.953315 6.88445
40 3.95 1.14623 15.9696 1.0084 8.18487 1.02018 7.55285
41 4.05 1.11181 17.5024 1.0143 8.88487 1.09198 8.30492
42 4.15 1.07008 19.0516 1.02132 9.62483 1.16583 9.14797
43 4.25 1.05663 20.6558 1.02061 10.4004 1.19967 10.0577
44 4.35 1.04897 22.3242 1.01941 11.2118 1.22532 11.0312
45 4.45 1.04894 24.0703 1.01091 12.054 1.23688 12.0595
46 4.55 1.03862 25.8776 1.00335 12.9279 1.23159 13.13
47 4.65 1.0445 27.7758 0.989907 13.8282 1.20002 14.2194
48 4.75 1.03433 29.7375 0.993465 14.7712 1.14653 15.3052
49 4.85 1.01908 31.7525 1.00102 15.7618 1.08971 16.3813
50 4.95 1.00167 33.8155 0.998489 16.791 1.04357 17.4547
51 5.05 0.993082 35.9443 1.00554 17.8698 0.997956 18.5232
52 5.15 0.971879 38.1109 1.00884 18.9954 0.957544 19.5895
53 5.25 0.969588 40.3572 1.00973 20.1661 0.912637 20.6455
54 5.35 0.959031 42.6646 1.00291 21.3737 0.87771 21.7004
55 5.45 0.955088 45.0489 0.993152 22.6146 0.864779 22.7789
56 5.55 0.961314 47.5379 0.983926 23.8896 0.846533 23.8738
57 5.65 0.966721 50.132 0.977325 25.202 0.830884 24.9876
58 5.75 0.973127 52.8362 0.966668 26.5466 0.846376 26.1628
59 5.85 0.973902 55.6376 0.96004 27.9289 0.859585 27.3981
60 5.95 0.985452 58.5702 0.950715 29.3448 0.890121 28.7213
61 6.05 0.984884 61.6002 0.943772 30.798 0.935298 30.1588
62 6.15 0.985959 64.7348 0.947746 32.3061 0.957267 31.679
63 6.25 0.984569 67.9676 0.954876 33.8754 0.991509 33.3051
64 6.35 0.983823 71.3021 0.9565 35.498 1.0177 35.0282
65 6.45 0.989922 74.764 0.969815 37.1954 1.04793 36.8588
66 6.55 0.985767 78.3189 0.982944 38.9695 1.07053 38.7871
67 6.65 0.998208 82.0296 0.993371 40.8177 1.0758 40.7846
68 6.75 0.999326 85.8568 1.00617 42.7463 1.08784 42.8655
69 6.85 1.00817 89.8332 1.01671 44.7533 1.09215 45.0171
70 6.95 1.00879 93.929 1.02495 46.836 1.07777 47.203
71 7.05 1.00992 98.1482 1.03143 48.9926 1.06641 49.4282
72 7.15 1.01364 102.504 1.03741 51.2237 1.04626 51.674
73 7.25 1.01714 106.998 1.03601 53.5146 1.03168 53.9507
74 7.35 1.01568 111.61 1.03814 55.8739 1.01993 56.2642
75 7.45 1.01735 116.356 1.03683 58.2948 1.00321 58.6021
76 7.55 1.01609 121.224 1.03078 60.7666 0.989934 60.9712
77 7.65 1.01584 126.222 1.02491 63.2898 0.985123 63.3918
78 7.75 1.01463 131.344 1.01977 65.8665 0.983047 65.8707
79 7.85 1.01385 136.595 1.01033 68.4857 0.981236 68.4096
80 7.95 1.01382 141.981 1.00654 71.162 0.986103 71.0266
81 8.05 1.01274 147.498 1.00001 73.888 0.983039 73.7012
82 8.15 1.00371 153.102 0.993924 76.6654 0.982476 76.4413
83 8.25 1.00256 158.837 0.988403 79.4955 0.990597 79.2721
84 8.35 0.999839 164.697 0.985016 82.3846 0.998094 82.194
85 8.45 0.995087 170.669 0.980612 85.3302 0.997798 85.1853
86 8.55 0.997678 176.799 0.984783 88.3587 1.00307 88.2642
87 8.65 0.995044 183.057 0.983945 91.4559 1.00377 91.4174
88 8.75 0.993772 189.453 0.984831 94.6279 1.0021 94.6388
89 8.85 0.990905 195.976 0.985821 97.8762 1.00134 97.9315
90 8.95 0.991251 202.65 0.989691 101.211 0.997504 101.286
91 9.05 0.990939 209.473 0.990607 104.624 1.00329 104.736
92 9.15 0.993647 216.465 0.995401 108.13 0.99788 108.244
93 9.25 0.994742 223.619 0.998668 111.725 0.990242 111.801
94 9.35 0.994627 230.928 0.999841 115.402 0.998408 115.466
95 9.45 0.993973 238.389 0.998883 119.155 0.995373 119.199
96 9.55 0.994752 246.015 1.00342 123.005 0.996245 123.014
97 9.65 0.99969 253.84 1.00267 126.933 0.995044 126.904
98 9.75 1.00135 261.841 1.00282 130.943 0.99285 130.867
99 9.85 1.00143 270.008 1.0031 135.037 1.00468 134.96
100 9.95 1.00321 278.356 1.00421 139.22 0.998975 139.112
60000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.00048324 9.76563e-05 0.0156832 0.00160156 0 0
17 1.65 0.00801492 0.00195312 0.353231 0.0424414 0 0
18 1.75 0.04447 0.0135156 1.31684 0.213672 0 0
19 1.85 0.16009 0.06 1.72154 0.463818 0 0
20 1.95 0.400708 0.189258 1.25818 0.666924 0 0
21 2.05 0.733251 0.450645 0.73307 0.797715 0 0
22 2.15 1.05234 0.863301 0.389899 0.874219 0 0
23 2.25 1.27817 1.41221 0.222816 0.9221 0 0
24 2.35 1.35252 2.04576 0.147925 0.956787 0 0
25 2.45 1.2807 2.69775 0.12888 0.989639 0.00168485 0.000429688
26 2.55 1.11145 3.31084 0.14837 1.03062 0.220322 0.0611328
27 2.65 0.924231 3.86141 0.224504 1.09757 1.76833 0.587305
28 2.75 0.776029 4.35928 0.378285 1.21903 3.35191 1.66133
29 2.85 0.677437 4.82604 0.633596 1.43756 2.90426 2.66074
30 2.95 0.671553 5.32186 1.00939 1.81054 1.77907 3.31672
31 3.05 0.708435 5.88094 1.3847 2.35739 1.04069 3.72688
32 3.15 0.776704 6.53473 1.57907 3.02257 0.760307 4.04656
33 3.25 0.855415 7.30119 1.5888 3.73499 0.693104 4.3568
34 3.35 0.949436 8.205 1.4674 4.43411 0.680842 4.68063
35 3.45 1.04089 9.2559 1.32717 5.10471 0.725021 5.04637
36 3.55 1.11606 10.4489 1.20395 5.74888 0.7766 5.46121
37 3.65 1.17339 11.7749 1.11663 6.38048 0.843337 5.9373
38 3.75 1.19664 13.2022 1.04604 7.005 0.910125 6.47977
39 3.85 1.18125 14.6874 1.02293 7.64866 0.972437 7.09055
40 3.95 1.14674 16.2051 1.01033 8.31782 1.02134 7.7657
41 4.05 1.09885 17.7339 1.00975 9.02094 1.09175 8.52445
42 4.15 1.06209 19.2854 1.00843 9.75824 1.13654 9.35371
43 4.25 1.04684 20.8893 1.01187 10.5342 1.1655 10.2456
44 4.35 1.04113 22.5603 1.00516 11.3416 1.20571 11.2121
45 4.45 1.04659 24.3182 1.0016 12.1836 1.19202 12.2121
46 4.55 1.04058 26.1455 1 13.0624 1.18363 13.2503
47 4.65 1.03589 28.0453 0.991051 13.972 1.15336 14.3068
48 4.75 1.03227 30.0207 0.987063 14.9175 1.11751 15.3751
49 4.85 1.01744 32.0507 0.992698 15.9087 1.06934 16.4406
50 4.95 1.00537 34.1401 0.993541 16.9421 1.03213 17.512
51 5.05 0.985777 36.2724 0.996607 18.0209 0.998712 18.591
52 5.15 0.971635 38.4582 1.00195 19.149 0.949449 19.6579
53 5.25 0.962427 40.7082 1.00314 20.3228 0.917783 20.7295
54 5.35 0.957424 43.0325 0.993986 21.5305 0.893714 21.8133
55 5.45 0.957325 45.4443 0.991561 22.7807 0.872439 22.9113
56 5.55 0.956849 47.9442 0.984572 24.0681 0.852952 24.0245
57 5.65 0.964598 50.556 0.974449 25.3886 0.849638 25.1739
58 5.75 0.970401 53.2772 0.969817 26.7498 0.862684 26.3824
59 5.85 0.972145 56.0991 0.960312 28.145 0.877879 27.6552
60 5.95 0.982466 59.0492 0.952733 29.5767 0.906971 29.0157
61 6.05 0.979214 62.0891 0.957784 31.065 0.937845 30.4702
62 6.15 0.98789 65.2584 0.94989 32.5902 0.971418 32.0268
63 6.25 0.989613 68.5372 0.957552 34.178 1.00481 33.6898
64 6.35 0.995117 71.9406 0.967058 35.8334 1.02854 35.4468
65 6.45 0.996193 75.4557 0.976702 37.5583 1.04079 37.2814
66 6.55 0.995034 79.0768 0.992459 39.3659 1.06667 39.2203
67 6.65 1.00263 82.8375 0.993961 41.2318 1.07478 41.2339
68 6.75 1.00499 86.7214 1.00964 43.1846 1.08229 43.3233
69 6.85 1.00528 90.7224 1.01581 45.2081 1.07477 45.4598
70 6.95 1.0084 94.8539 1.02199 47.3036 1.06795 47.6454
71 7.05 1.00979 99.1107 1.02995 49.4768 1.05604 49.8692
72 7.15 1.01407 103.508 1.03696 51.7272 1.04557 52.1339
73 7.25 1.01301 108.024 1.03848 54.0444 1.02731 54.4218
74 7.35 1.01552 112.678 1.03324 56.4139 1.01594 56.747
75 7.45 1.01453 117.453 1.02973 58.84 1.00567 59.1118
76 7.55 1.01135 122.343 1.02837 61.3285 0.996105 61.5174
77 7.65 1.01645 127.389 1.02329 63.8707 0.987819 63.9667
78 7.75 1.01352 132.552 1.01573 66.4604 0.983528 66.4695
79 7.85 1.0138 137.851 1.00888 69.0995 0.983178 69.0363
80 7.95 1.01129 143.273 1.00221 71.7883 0.985236 71.6746
81 8.05 1.01093 148.829 1.00195 74.5446 0.989833 74.3922
82 8.15 1.00725 154.504 0.991663 77.3408 0.987069 77.1701
83 8.25 1.00383 160.298 0.991337 80.2049 0.986601 80.0151
84 8.35 1.00044 166.214 0.98749 83.1276 0.989081 82.9367
85 8.45 0.997459 172.255 0.986422 86.1176 0.992365 85.9386
86 8.55 0.99753 178.44 0.982551 89.1667 0.996294 89.0242
87 8.65 0.992801 184.741 0.98356 92.2908 1.00045 92.1957
88 8.75 0.992238 191.184 0.987012 95.4986 1.00588 95.4584
89 8.85 0.988721 197.752 0.983158 98.7674 1.00866 98.8053
90 8.95 0.989845 204.477 0.990968 102.137 1.00138 102.204
91 9.05 0.990087 211.355 0.995691 105.599 1.00649 105.696
92 9.15 0.991273 218.395 0.993344 109.129 1.00213 109.251
93 9.25 0.991032 225.587 0.995474 112.745 0.99588 112.861
94 9.35 0.995925 232.972 0.996518 116.443 0.996322 116.551
95 9.45 0.99751 240.527 0.998174 120.227 0.997589 120.326
96 9.55 0.99825 248.249 0.999684 124.097 0.993945 124.167
97 9.65 0.999655 256.145 1.00482 128.069 0.991838 128.08
98 9.75 0.996972 264.184 1.00345 132.119 0.991214 132.072
99 9.85 1.00151 272.426 1.0048 136.257 1.00084 136.186
100 9.95 1.00303 280.848 1.00249 140.471 0.995297 140.361
70000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000585062 0.000117187 0.0144022 0.00145508 0 0
17 1.65 0.00674354 0.00166016 0.364298 0.0431543 0 0
18 1.75 0.0414479 0.0123242 1.36299 0.218633 0 0
19 1.85 0.163802 0.0594141 1.76687 0.472813 0 0
20 1.95 0.400035 0.187188 1.2887 0.67877 0 0
21 2.05 0.726844 0.44377 0.738 0.809121 0 0
22 2.15 1.07439 0.86084 0.382714 0.883477 0 0
23 2.25 1.30456 1.41547 0.208365 0.927803 0 0
24 2.35 1.37234 2.05193 0.142077 0.960781 0 0
25 2.45 1.32274 2.71867 0.11812 0.990586 0.00154844 0.000390625
26 2.55 1.12835 3.3348 0.136608 1.02792 0.220679 0.0605859
27 2.65 0.924025 3.87969 0.213966 1.09107 1.81081 0.594102
28 2.75 0.746632 4.35389 0.369861 1.20866 3.44534 1.68699
29 2.85 0.651552 4.7983 0.62396 1.42171 2.97014 2.69895
30 2.95 0.646524 5.27078 0.98479 1.78195 1.77895 3.34828
31 3.05 0.686519 5.80709 1.37367 2.31903 1.01092 3.7427
32 3.15 0.7607 6.44094 1.59064 2.98234 0.709043 4.03785
33 3.25 0.848322 7.19342 1.58311 3.68512 0.63206 4.31789
34 3.35 0.942722 8.08193 1.48035 4.38336 0.640587 4.61949
35 3.45 1.03253 9.11398 1.3227 5.04501 0.704979 4.97152
36 3.55 1.11316 10.2919 1.20344 5.68237 0.746078 5.36594
37 3.65 1.17139 11.6024 1.09592 6.29598 0.799649 5.81281
38 3.75 1.18457 13.0012 1.02389 6.90111 0.878453 6.33098
39 3.85 1.17363 14.462 1.0086 7.52943 0.942013 6.91668
40 3.95 1.13875 15.954 1.00381 8.18766 1.02318 7.58633
41 4.05 1.099 17.4677 1.00528 8.88065 1.09008 8.33629
42 4.15 1.06512 19.0082 1.00822 9.61046 1.14892 9.16637
43 4.25 1.04597 20.5946 1.00923 10.3766 1.17846 10.0592
44 4.35 1.05094 22.2645 1.01211 11.1814 1.20211 11.0132
45 4.45 1.05256 24.0147 1.00809 12.0204 1.19885 12.0089
46 4.55 1.04484 25.8311 0.996183 12.8871 1.2007 13.0516
47 4.65 1.04481 27.7282 0.990413 13.7871 1.18752 14.1285
48 4.75 1.03428 29.6878 0.991405 14.7272 1.15254 15.2194
49 4.85 1.02281 31.708 0.994762 15.7107 1.101 16.3056
50 4.95 1.00507 33.7758 1.0048 16.7454 1.04891 17.3835
51 5.05 0.987964 35.8914 1.01494 17.8331 1.00592 18.4595
52 5.15 0.974244 38.0612 1.00246 18.9505 0.960925 19.5285
53 5.25 0.968925 40.3037 1.01375 20.1248 0.911425 20.5821
54 5.35 0.957907 42.6059 1.00446 21.333 0.89325 21.6544
55 5.45 0.957151 44.9931 1.0043 22.5867 0.863871 22.7306
56 5.55 0.964509 47.4878 0.988394 23.8661 0.855604 23.8362
57 5.65 0.965214 50.0751 0.980516 25.1815 0.836982 24.9569
58 5.75 0.97197 52.7735 0.967858 26.5263 0.852419 26.1391
59 5.85 0.977282 55.5819 0.962657 27.9108 0.868224 27.3854
60 5.95 0.985285 58.5109 0.950941 29.3256 0.904173 28.728
61 6.05 0.984008 61.5352 0.950946 30.7883 0.942518 30.1749
62 6.15 0.990753 64.6818 0.952446 32.3022 0.967231 31.7093
63 6.25 0.990934 67.9321 0.955152 33.8702 1.00506 33.3559
64 6.35 0.99237 71.2921 0.96357 35.5031 1.03034 35.0986
65 6.45 0.992542 74.7594 0.979256 37.2152 1.04959 36.93
66 6.55 0.993723 78.3392 0.983496 38.9884 1.06354 38.8439
67 6.65 0.995888 82.0373 0.992193 40.8324 1.07142 40.8311
68 6.75 0.998617 85.8578 1.00317 42.7534 1.08278 42.9004
69 6.85 1.00375 89.8126 1.01229 44.7496 1.08065 45.0273
70 6.95 1.00423 93.8857 1.02202 46.8243 1.0644 47.1837
71 7.05 1.00352 98.0738 1.02413 48.9635 1.05517 49.3836
72 7.15 1.00783 102.4 1.03258 51.1819 1.04176 51.6173
73 7.25 1.01141 106.864 1.03214 53.4619 1.0288 53.8854
74 7.35 1.00954 111.444 1.03304 55.8073 1.0072 56.1677
75 7.45 1.01425 116.171 1.02471 58.1974 0.998764 58.4927
76 7.55 1.01225 121.016 1.0233 60.6488 0.986032 60.8503
77 7.65 1.01471 126.002 1.02129 63.1607 0.979612 63.255
78 7.75 1.01542 131.124 1.01529 65.7234 0.978283 65.7195
79 7.85 1.01317 136.366 1.00997 68.339 0.974051 68.2372
80 7.95 1.00955 141.724 1.00206 71.0006 0.980352 70.8361
81 8.05 1.0091 147.215 1.00147 73.7279 0.977087 73.4918
82 8.15 1.00898 152.842 0.995917 76.5079 0.991347 76.2538
83 8.25 1.00413 158.581 0.991291 79.3433 0.992718 79.0877
84 8.35 1.00556 164.468 0.989052 82.2413 1.00557 82.0284
85 8.45 1.00149 170.472 0.986433 85.2014 1.00318 85.0329
86 8.55 0.995807 176.585 0.988502 88.2382 1.00429 88.112
87 8.65 0.996216 182.844 0.98872 91.3472 1.01195 91.2878
88 8.75 0.993894 189.234 0.987302 94.5239 1.00968 94.5301
89 8.85 0.992191 195.759 0.989323 97.7802 1.0072 97.8387
90 8.95 0.992665 202.435 0.994201 101.127 1.00488 101.215
91 9.05 0.9921 209.258 0.995946 104.555 1.01068 104.687
92 9.15 0.994678 216.251 0.996578 108.061 1.00157 108.204
93 9.25 0.993871 223.391 0.998937 111.653 0.996818 111.781
94 9.35 0.994478 230.692 1.00252 115.337 0.998014 115.441
95 9.45 0.998699 238.181 0.999924 119.089 0.994998 119.167
96 9.55 0.995917 245.808 1.00067 122.925 0.993913 122.97
97 9.65 0.997194 253.605 1.00165 126.845 0.992924 126.848
98 9.75 1.00277 261.61 0.998215 130.832 0.997618 130.825
99 9.85 1.00014 269.757 0.999546 134.908 0.997106 134.883
100 9.95 1.00235 278.09 0.999167 139.065 0.990367 138.996
80000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0.000111616 1.95313e-05 0 0 0 0
16 1.55 0.000388499 9.76563e-05 0.0156491 0.00158203 0 0
17 1.65 0.00820125 0.00197266 0.36642 0.0434863 0 0
18 1.75 0.0457372 0.0137305 1.36901 0.219561 0 0
19 1.85 0.16745 0.0618164 1.75833 0.472285 0 0
20 1.95 0.409492 0.19248 1.28953 0.678193 0 0
21 2.05 0.749167 0.45668 0.715869 0.804531 0 0
22 2.15 1.07654 0.874238 0.385426 0.879346 0 0
23 2.25 1.29395 1.42383 0.21768 0.925625 0 0
24 2.35 1.37825 2.06246 0.143059 0.958799 0 0
25 2.45 1.29618 2.71527 0.122656 0.989717 0.00372289 0.0009375
26 2.55 1.11241 3.32217 0.141716 1.02842 0.22827 0.0631641
27 2.65 0.909071 3.85775 0.210215 1.0904 1.82919 0.601562
28 2.75 0.741066 4.32795 0.36595 1.20664 3.46204 1.69879
29 2.85 0.654566 4.77406 0.61921 1.41787 2.91819 2.69207
30 2.95 0.653295 5.25109 0.992975 1.78075 1.74915 3.33
31 3.05 0.684811 5.78561 1.36722 2.31483 1.03108 3.73195
32 3.15 0.75731 6.41615 1.58347 2.97459 0.707767 4.02633
33 3.25 0.838195 7.15898 1.60067 3.68454 0.638584 4.30906
34 3.35 0.944014 8.04793 1.46783 4.37628 0.634754 4.60766
35 3.45 1.04112 9.08764 1.3151 5.03357 0.686965 4.95035
36 3.55 1.12313 10.2752 1.19744 5.66724 0.747995 5.34551
37 3.65 1.17962 11.5938 1.10136 6.28338 0.805234 5.79516
38 3.75 1.19193 13.0001 1.03104 6.89226 0.874118 6.31039
39 3.85 1.18553 14.4744 1.01022 7.52106 0.960524 6.90703
40 3.95 1.14477 15.9729 1.00799 8.18148 1.01448 7.57047
41 4.05 1.09777 17.4837 1.00563 8.87412 1.09541 8.32352
42 4.15 1.06407 19.0212 1.00751 9.60279 1.14744 9.1516
43 4.25 1.05064 20.6133 1.00667 10.3663 1.18722 10.0502
44 4.35 1.04378 22.2704 1.01398 11.172 1.22563 11.0223
45 4.45 1.03546 23.9907 1.00458 12.0073 1.219 12.0339
46 4.55 1.0375 25.7927 0.99563 12.8728 1.20222 13.077
47 4.65 1.03829 27.6762 0.987276 13.7691 1.18302 14.1489
48 4.75 1.02945 29.6248 0.994581 14.7113 1.13375 15.2208
49 4.85 1.01218 31.6222 0.994572 15.6936 1.08345 16.2888
50 4.95 1.00317 33.6842 1.00171 16.7241 1.04193 17.3586
51 5.05 0.987814 35.7977 1.00331 17.7984 0.995102 18.4221
52 5.15 0.974207 37.9654 1.0119 18.9252 0.949607 19.4774
53 5.25 0.966024 40.1991 1.00796 20.0917 0.914851 20.5341
54 5.35 0.959276 42.5025 1.00181 21.2957 0.889577 21.601
55 5.45 0.957696 44.889 0.996678 22.5387 0.866766 22.6798
56 5.55 0.958482 47.3659 0.986573 23.8146 0.842132 23.7668
57 5.65 0.970983 49.9663 0.982442 25.1314 0.84341 24.895
58 5.75 0.982408 52.6913 0.967873 26.4751 0.855675 26.0805
59 5.85 0.977965 55.4991 0.957524 27.851 0.876635 27.3377
60 5.95 0.986868 58.4302 0.954775 29.2703 0.905623 28.6812
61 6.05 0.990637 61.4723 0.95279 30.7346 0.941002 30.1246
62 6.15 0.988132 64.6079 0.952295 32.247 0.968928 31.6605
63 6.25 0.990156 67.8527 0.956988 33.8167 1.00122 33.2996
64 6.35 0.9921 71.2089 0.963067 35.4473 1.03051 35.0411
65 6.45 0.995118 74.6822 0.977012 37.154 1.05498 36.8805
66 6.55 0.994907 78.2632 0.986858 38.9318 1.07189 38.8075
67 6.65 0.996065 81.9587 0.996318 40.7818 1.07187 40.794
68 6.75 0.998132 85.7741 1.00808 42.7105 1.07612 42.8487
69 6.85 0.999415 89.7084 1.01631 44.713 1.08255 44.9775
70 6.95 1.00817 93.794 1.02438 46.7906 1.06903 47.1416
71 7.05 1.01245 98.0158 1.03064 48.9415 1.05137 49.3316
72 7.15 1.01334 102.362 1.03279 51.1585 1.03839 51.5562
73 7.25 1.01241 106.826 1.03573 53.4445 1.02138 53.8062
74 7.35 1.0136 111.42 1.03183 55.785 1.01163 56.0964
75 7.45 1.01123 116.129 1.0259 58.1758 1.00851 58.4422
76 7.55 1.01112 120.965 1.02383 60.6262 0.991556 60.8107
77 7.65 1.0141 125.943 1.01958 63.1315 0.981864 63.2188
78 7.75 1.01247 131.045 1.01238 65.6846 0.984062 65.6954
79 7.85 1.00956 136.264 1.00853 68.2941 0.979093 68.2239
80 7.95 1.00819 141.61 1.00396 70.9583 0.982324 70.8256
81 8.05 1.0084 147.092 1.00031 73.6801 0.98234 73.4932
82 8.15 1.00735 152.706 0.990876 76.4435 0.988945 76.2458
83 8.25 1.00402 158.439 0.989735 79.272 0.995669 79.0856
84 8.35 1.00069 164.292 0.988518 82.1659 0.995171 81.9934
85 8.45 1.00321 170.301 0.990649 85.1359 1.0036 84.9961
86 8.55 0.999908 176.434 0.990939 88.1774 1.00737 88.082
87 8.65 0.998364 182.7 0.987915 91.2811 1.00932 91.2466
88 8.75 0.997234 189.106 0.993044 94.4735 1.00314 94.4651
89 8.85 0.995463 195.647 0.99296 97.7389 1.00942 97.7781
90 8.95 0.9954 202.336 0.993278 101.08 1.00664 101.157
91 9.05 0.994983 209.172 0.9968 104.508 1.0078 104.616
92 9.15 0.996488 216.171 0.997236 108.013 0.99845 108.119
93 9.25 0.995344 223.316 0.999107 111.603 0.997218 111.695
94 9.35 0.994144 230.607 0.996775 115.261 0.994329 115.338
95 9.45 0.996047 238.07 0.999679 119.01 0.99799 119.073
96 9.55 0.996233 245.693 0.996975 122.828 0.996026 122.879
97 9.65 0.997492 253.485 1.00086 126.741 0.992409 126.752
98 9.75 0.997451 261.44 0.997609 130.723 0.995169 130.717
99 9.85 0.99707 269.556 0.998105 134.789 0.988815 134.737
100 9.95 0.996769 277.835 0.999145 138.943 0.992921 138.857
90000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0.000111244 9.76562e-06 0 0
16 1.55 0.000483834 9.76563e-05 0.0153057 0.00155273 0 0
17 1.65 0.00659134 0.00160156 0.368463 0.0436035 0 0
18 1.75 0.042004 0.0123828 1.38758 0.221777 0 0
19 1.85 0.15716 0.0574609 1.7476 0.472559 0 0
20 1.95 0.392747 0.182578 1.2899 0.678154 0 0
21 2.05 0.732533 0.440449 0.724801 0.80583 0 0
22 2.15 1.07579 0.856973 0.391856 0.881738 0 0
23 2.25 1.30391 1.40986 0.217403 0.927861 0 0
24 2.35 1.38973 2.05266 0.140626 0.96041 0 0
25 2.45 1.31314 2.71277 0.117343 0.989932 0.00218374 0.000546875
26 2.55 1.11699 3.32107 0.136371 1.0271 0.229165 0.0628906
27 2.65 0.916362 3.86002 0.212766 1.08975 1.82528 0.59918
28 2.75 0.752195 4.33645 0.350724 1.20095 3.45171 1.69137
29 2.85 0.657075 4.78346 0.614203 1.41011 2.92996 2.68695
30 2.95 0.644787 5.25346 0.981784 1.76827 1.76613 3.32984
31 3.05 0.686213 5.78818 1.36794 2.30173 1.03239 3.73152
32 3.15 0.753794 6.41465 1.59756 2.96622 0.734731 4.03648
33 3.25 0.839677 7.15752 1.59659 3.67308 0.620682 4.31082
34 3.35 0.92305 8.02512 1.45844 4.35911 0.630569 4.60691
35 3.45 1.0276 9.04955 1.32822 5.02176 0.678947 4.94504
36 3.55 1.11156 10.2227 1.19597 5.65355 0.731722 5.33086
37 3.65 1.16571 11.5233 1.09516 6.26513 0.814545 5.78488
38 3.75 1.1935 12.929 1.03769 6.87679 0.85602 6.28852
39 3.85 1.18192 14.3962 1.0101 7.50441 0.927281 6.86348
40 3.95 1.14668 15.8946 1.00102 8.15906 1.02039 7.52953
41 4.05 1.10558 17.4133 0.99987 8.8465 1.08902 8.2768
42 4.15 1.07369 18.962 1.00399 9.57131 1.13191 9.09238
43 4.25 1.05309 20.555 1.01074 10.3365 1.19962 9.99891
44 4.35 1.04618 22.213 1.00138 11.1308 1.21852 10.9635
45 4.45 1.03935 23.9366 0.999194 11.9601 1.23485 11.9864
46 4.55 1.04331 25.7455 0.994259 12.8229 1.21419 13.038
47 4.65 1.03729 27.6239 0.993937 13.7237 1.18029 14.1056
48 4.75 1.02929 29.5688 0.998913 14.6684 1.13952 15.1811
49 4.85 1.01753 31.5733 0.994738 15.6491 1.09944 16.2629
50 4.95 1.00365 33.6328 1.00797 16.6843 1.05057 17.3397
51 5.05 0.981472 35.7291 1.01055 17.7645 0.992994 18.3989
52 5.15 0.974203 37.893 1.01604 18.894 0.956343 19.4601
53 5.25 0.97166 40.1358 1.01577 20.0675 0.913796 20.5137
54 5.35 0.965524 42.4502 1.01263 21.2823 0.888236 21.5772
55 5.45 0.961866 44.8428 1.00359 22.5317 0.862077 22.6483
56 5.55 0.964805 47.3317 0.992507 23.8131 0.849101 23.7423
57 5.65 0.971992 49.9302 0.980084 25.1245 0.854336 24.8832
