# Time-averaged data for fix avgrdf
# TimeStep Number-of-rows
# Row c_h2oRDF[1] c_h2oRDF[2] c_h2oRDF[3] c_h2oRDF[4] c_h2oRDF[5] c_h2oRDF[6] c_h2oRDF[7]
10000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
94 9.35 0.998594 230.102 1.00306 115.065 0.998067 115.17
95 9.45 1.00012 237.58 1.00401 118.822 0.996647 118.892
96 9.55 1.0013 245.225 0.999956 122.643 0.995113 122.688
97 9.65 1.00053 253.026 1.00026 126.546 0.990258 126.544
98 9.75 0.999364 260.979 0.99876 130.524 0.988546 130.474
99 9.85 1.0022 269.12 0.998757 134.585 0.9943 134.508
100 9.95 1.00107 277.417 0.99833 138.726 0.98958 138.605
330000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000386001 7.8125e-05 0.0142811 0.00144531 0 0
17 1.65 0.00664553 0.00160156 0.386943 0.0458398 0 0
18 1.75 0.0353765 0.0107227 1.50973 0.240664 0 0
19 1.85 0.152102 0.0545508 1.89162 0.513428 0 0
20 1.95 0.393118 0.18041 1.30817 0.722998 0 0
21 2.05 0.781361 0.456875 0.688987 0.844971 0 0
22 2.15 1.13732 0.899434 0.336253 0.910449 0 0
23 2.25 1.38281 1.48871 0.174466 0.947656 0 0
24 2.35 1.4329 2.15479 0.108509 0.9729 0 0
25 2.45 1.31724 2.82031 0.0892612 0.995469 0.00139155 0.000351562
26 2.55 1.0889 3.41627 0.108015 1.02506 0.21958 0.0603906
27 2.65 0.851933 3.91986 0.174184 1.0766 1.93687 0.632305
28 2.75 0.684877 4.35582 0.312642 1.17621 3.69535 1.80734
29 2.85 0.596963 4.76395 0.58254 1.37557 3.03393 2.84348
30 2.95 0.599497 5.20309 0.977493 1.73396 1.67214 3.4552
31 3.05 0.65035 5.71234 1.39493 2.28065 0.890455 3.80344
32 3.15 0.721982 6.31537 1.61762 2.95683 0.589408 4.04934
33 3.25 0.826554 7.05025 1.60561 3.67127 0.522518 4.28145
34 3.35 0.926197 7.92512 1.46945 4.36595 0.545501 4.53883
35 3.45 1.03797 8.965 1.31058 5.02307 0.621073 4.84965
36 3.55 1.1323 10.1661 1.1767 5.64774 0.68351 5.21184
37 3.65 1.19251 11.5033 1.08315 6.25563 0.776173 5.64664
38 3.75 1.21654 12.9433 1.02525 6.86299 0.84949 6.14891
39 3.85 1.20595 14.4478 1.0059 7.49105 0.958825 6.74648
40 3.95 1.15733 15.9677 1.01009 8.15496 1.04227 7.43023
41 4.05 1.12041 17.5144 1.01251 8.85453 1.12268 8.20441
42 4.15 1.07937 19.079 1.02425 9.59761 1.17841 9.05762
43 4.25 1.06466 20.6975 1.02405 10.3768 1.24543 10.0034
44 4.35 1.05427 22.3766 1.01927 11.1893 1.26781 11.012
45 4.45 1.04736 24.1222 1.01267 12.034 1.2929 12.0883
46 4.55 1.0573 25.9645 1.01291 12.9174 1.26263 13.1873
47 4.65 1.04266 27.862 1.00909 13.8364 1.24224 14.3165
48 4.75 1.03652 29.8304 1.00825 14.7947 1.16846 15.4248
49 4.85 1.01738 31.8446 1.01706 15.8024 1.10972 16.5222
50 4.95 1.00296 33.9129 1.0231 16.8584 1.06603 17.6203
51 5.05 0.986882 36.0312 1.02454 17.959 1.0135 18.7069
52 5.15 0.967464 38.1909 1.01608 19.0942 0.953786 19.7704
53 5.25 0.960599 40.4193 1.01824 20.2764 0.909794 20.8246
54 5.35 0.955552 42.7213 1.0025 21.4851 0.866521 21.8673
55 5.45 0.956501 45.1125 0.993019 22.7276 0.839135 22.9152
56 5.55 0.957848 47.5957 0.978023 23.9966 0.821695 23.9793
57 5.65 0.966531 50.1926 0.965585 25.295 0.807341 25.0629
58 5.75 0.972119 52.8978 0.958059 26.6293 0.814077 26.1945
59 5.85 0.979125 55.7181 0.939498 27.9837 0.834009 27.3945
60 5.95 0.984344 58.6512 0.937179 29.3813 0.86774 28.6861
61 6.05 0.982613 61.6783 0.928405 30.8128 0.915896 30.0956
62 6.15 0.980268 64.7988 0.933262 32.2997 0.939621 31.5898
63 6.25 0.98341 68.0319 0.93698 33.8416 0.991863 33.2186
64 6.35 0.983512 71.3697 0.948125 35.4521 1.02449 34.9554
65 6.45 0.983208 74.8125 0.966584 37.146 1.04691 36.7866
66 6.55 0.985574 78.3713 0.978373 38.9142 1.07497 38.7255
67 6.65 0.992226 82.0643 0.994614 40.767 1.08544 40.7435
68 6.75 0.991395 85.8662 1.00313 42.6923 1.08791 42.8274
69 6.85 1.00341 89.8289 1.02129 44.7109 1.0942 44.986
70 6.95 1.00112 93.8989 1.02844 46.8035 1.08296 47.1852
71 7.05 1.00539 98.1046 1.03819 48.977 1.06814 49.4171
72 7.15 1.01477 102.471 1.04004 51.2166 1.05005 51.6738
73 7.25 1.01616 106.966 1.0416 53.5228 1.04026 53.9727
74 7.35 1.01689 111.59 1.04335 55.8971 1.01992 56.2889
75 7.45 1.01963 116.353 1.04089 58.3306 0.998591 58.6191
76 7.55 1.01955 121.244 1.03642 60.8192 0.991513 60.995
77 7.65 1.02179 126.277 1.02538 63.3469 0.983076 63.4137
78 7.75 1.01798 131.423 1.02137 65.9309 0.978739 65.885
79 7.85 1.01729 136.699 1.01183 68.5574 0.989462 68.4484
80 7.95 1.01409 142.093 1.00724 71.239 0.991301 71.0824
81 8.05 1.01254 147.616 1.00089 73.9711 0.993542 73.7892
82 8.15 1.01301 153.279 0.99238 76.7477 0.994782 76.5671
83 8.25 1.00949 159.062 0.990425 79.5873 0.997159 79.4204
84 8.35 1.00282 164.946 0.988386 82.4902 0.997193 82.3434
85 8.45 1.00329 170.976 0.988353 85.4628 1.00388 85.3568
86 8.55 0.996899 177.109 0.984503 88.4945 1.00413 88.4429
87 8.65 0.999153 183.401 0.989878 91.6143 1.00764 91.6125
88 8.75 0.991815 189.792 0.989716 94.8062 1.00738 94.8549
89 8.85 0.99246 196.335 0.990843 98.0753 0.99979 98.147
90 8.95 0.989764 203.007 0.990856 101.419 1.00787 101.541
91 9.05 0.990792 209.837 0.994486 104.85 1.00233 104.992
92 9.15 0.990854 216.819 0.994083 108.355 1.00301 108.523
93 9.25 0.991963 223.963 0.996358 111.946 0.992099 112.092
94 9.35 0.992619 231.266 0.995961 115.614 0.987703 115.722
95 9.45 0.993207 238.731 0.995465 119.359 0.985833 119.423
96 9.55 0.993068 246.354 0.99876 123.196 0.982435 123.19
97 9.65 0.999378 254.187 0.996631 127.105 0.991046 127.07
98 9.75 1.00014 262.189 1.00048 131.111 0.993054 131.039
99 9.85 0.99901 270.347 0.997789 135.189 0.984269 135.054
100 9.95 0.997458 278.658 0.997947 139.351 0.990523 139.176
340000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000290936 5.85937e-05 0.0126611 0.0012793 0 0
17 1.65 0.00606961 0.00144531 0.386888 0.0455566 0 0
18 1.75 0.036742 0.0108984 1.51352 0.240381 0 0
19 1.85 0.159161 0.0566602 1.93941 0.519346 0 0
20 1.95 0.414259 0.188945 1.30883 0.728496 0 0
21 2.05 0.770157 0.460762 0.6757 0.847832 0 0
22 2.15 1.13555 0.901582 0.329901 0.911924 0 0
23 2.25 1.36423 1.48152 0.171291 0.948369 0 0
24 2.35 1.44072 2.14961 0.107528 0.97333 0 0
25 2.45 1.31114 2.81039 0.0845154 0.994648 0.00124228 0.0003125
26 2.55 1.10459 3.41344 0.102464 1.02266 0.22089 0.0605859
27 2.65 0.848805 3.91395 0.169385 1.07266 1.90945 0.623008
28 2.75 0.668582 4.33854 0.314653 1.17271 3.7931 1.82613
29 2.85 0.581394 4.73514 0.566575 1.36613 3.02867 2.85785
30 2.95 0.585224 5.16283 0.951915 1.71431 1.64011 3.45641
31 3.05 0.634131 5.65824 1.38302 2.25501 0.866057 3.79438
32 3.15 0.726664 6.26375 1.62241 2.93155 0.587822 4.03906
33 3.25 0.819146 6.99029 1.61526 3.64853 0.498876 4.26012
34 3.35 0.924413 7.86141 1.4564 4.33538 0.529715 4.50953
35 3.45 1.03885 8.89973 1.29949 4.98536 0.587961 4.80312
36 3.55 1.12398 10.0891 1.16076 5.60015 0.666102 5.15531
37 3.65 1.19419 11.4249 1.07074 6.19964 0.756085 5.57793
38 3.75 1.22362 12.8697 1.02802 6.80718 0.841838 6.07449
39 3.85 1.20845 14.3737 1.01012 7.43641 0.951515 6.66605
40 3.95 1.16944 15.9057 1.01552 8.10226 1.02536 7.33707
41 4.05 1.117 17.4441 1.02261 8.80712 1.11934 8.10719
42 4.15 1.07884 19.0042 1.02294 9.54744 1.21031 8.98141
43 4.25 1.06076 20.613 1.03481 10.3329 1.26442 9.93914
44 4.35 1.05393 22.2874 1.03213 11.1536 1.29446 10.9664
45 4.45 1.05398 24.0398 1.02363 12.0054 1.3036 12.049
46 4.55 1.04405 25.8546 1.01741 12.8905 1.27404 13.1552
47 4.65 1.05226 27.7648 1.0107 13.8088 1.25265 14.2909
48 4.75 1.03607 29.7274 1.01252 14.7687 1.20022 15.4266
49 4.85 1.02413 31.75 1.01371 15.7707 1.12973 16.5411
50 4.95 1.01099 33.8299 1.02344 16.8245 1.07854 17.6493
51 5.05 0.992355 35.9546 1.01992 17.9174 1.00956 18.729
52 5.15 0.980707 38.1385 1.02394 19.0585 0.951282 19.7871
53 5.25 0.972242 40.3883 1.02215 20.2423 0.902754 20.8305
54 5.35 0.963967 42.7048 1.01019 21.4573 0.856333 21.8585
55 5.45 0.960849 45.101 0.997702 22.7025 0.830948 22.8937
56 5.55 0.958226 47.579 0.985462 23.978 0.807685 23.937
57 5.65 0.963957 50.1627 0.967071 25.2753 0.800673 25.0089
58 5.75 0.97166 52.86 0.953133 26.5995 0.811244 26.134
59 5.85 0.973948 55.6583 0.944121 27.9572 0.8396 27.3392
60 5.95 0.973965 58.5535 0.93056 29.3416 0.864494 28.6227
61 6.05 0.98391 61.5773 0.932566 30.776 0.90278 30.0086
62 6.15 0.978098 64.6833 0.930129 32.2543 0.954833 31.5232
63 6.25 0.975987 67.8845 0.940865 33.7988 0.984408 33.1359
64 6.35 0.977895 71.1953 0.941743 35.3946 1.02335 34.8664
65 6.45 0.975424 74.6025 0.95491 37.0641 1.04926 36.6972
66 6.55 0.979052 78.1293 0.969772 38.8125 1.06936 38.6214
67 6.65 0.987672 81.7966 0.988837 40.6501 1.08158 40.6274
68 6.75 0.989327 85.5813 0.995233 42.5556 1.09349 42.717
69 6.85 0.999824 89.5204 1.01079 44.5487 1.08851 44.8591
70 6.95 1.00508 93.5965 1.025 46.6291 1.08358 47.0541
71 7.05 1.00845 97.8049 1.03225 48.7851 1.06881 49.2821
72 7.15 1.01427 102.158 1.04194 51.0234 1.05106 51.5357
73 7.25 1.01474 106.637 1.04317 53.3275 1.02707 53.7999
74 7.35 1.0184 111.256 1.04417 55.698 1.01263 56.0943
75 7.45 1.02094 116.014 1.04047 58.1247 1.00588 58.4358
76 7.55 1.01808 120.886 1.04158 60.6196 0.999601 60.8255
77 7.65 1.01949 125.895 1.03425 63.1629 0.980691 63.2325
78 7.75 1.01722 131.025 1.02399 65.7474 0.983354 65.7096
79 7.85 1.01812 136.292 1.0118 68.3674 0.97977 68.2416
80 7.95 1.01607 141.684 1.00994 71.0496 0.983152 70.8476
81 8.05 1.0173 147.219 1.00357 73.7823 0.988122 73.533
82 8.15 1.01369 152.872 0.994534 76.5582 0.998456 76.3144
83 8.25 1.01106 158.65 0.994475 79.4024 0.99458 79.1533
84 8.35 1.00473 164.531 0.988997 82.3 1.00151 82.0816
85 8.45 1.00265 170.542 0.986818 85.2608 1.01879 85.1323
86 8.55 1.00148 176.689 0.985797 88.2889 1.00681 88.2189
87 8.65 0.995884 182.945 0.989571 91.4002 1.00607 91.3759
88 8.75 0.995511 189.344 0.988838 94.5815 1.02066 94.653
89 8.85 0.995284 195.889 0.990565 97.8416 1.01455 97.9855
90 8.95 0.992167 202.562 0.989016 101.171 1.00266 101.354
91 9.05 0.992226 209.385 0.994455 104.593 1.00238 104.797
92 9.15 0.992384 216.361 0.994991 108.094 0.997243 108.298
93 9.25 0.991391 223.483 0.9965 111.676 0.99508 111.869
94 9.35 0.989876 230.748 0.99844 115.344 0.983899 115.476
95 9.45 0.992101 238.187 0.99692 119.085 0.983898 119.161
96 9.55 0.99438 245.802 0.995489 122.9 0.980585 122.912
97 9.65 0.991047 253.55 0.99916 126.81 0.981988 126.747
98 9.75 0.994787 261.49 0.994918 130.785 0.985768 130.677
99 9.85 0.997022 269.612 0.996066 134.846 0.989134 134.702
100 9.95 0.997935 277.907 0.996965 138.993 0.989844 138.812
350000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 9.77792e-05 1.95313e-05 0.0142607 0.00142578 0 0
17 1.65 0.00552488 0.00126953 0.389531 0.0455957 0 0
18 1.75 0.0354047 0.010293 1.5392 0.241924 0 0
19 1.85 0.144922 0.0515625 1.95361 0.5204 0 0
20 1.95 0.410683 0.181523 1.33293 0.731484 0 0
21 2.05 0.768086 0.450156 0.680797 0.850615 0 0
22 2.15 1.15793 0.895527 0.325119 0.913193 0 0
23 2.25 1.38908 1.48064 0.170563 0.94915 0 0
24 2.35 1.45216 2.14795 0.103567 0.972969 0 0
25 2.45 1.3284 2.81139 0.0830038 0.993721 0.00203519 0.000507813
26 2.55 1.09959 3.40627 0.095336 1.01953 0.2182 0.0594531
27 2.65 0.852727 3.90451 0.159206 1.06609 1.95326 0.629609
28 2.75 0.676188 4.32996 0.303831 1.16178 3.82802 1.83281
29 2.85 0.583362 4.7242 0.571257 1.35502 3.07528 2.87094
30 2.95 0.575043 5.14059 0.963155 1.70407 1.66065 3.47148
31 3.05 0.637721 5.63416 1.39566 2.24475 0.849327 3.79977
32 3.15 0.709894 6.22025 1.6308 2.91858 0.553481 4.02805
33 3.25 0.804616 6.92738 1.59618 3.62062 0.475909 4.23695
34 3.35 0.912962 7.77988 1.44918 4.29785 0.510932 4.47527
35 3.45 1.03056 8.80051 1.28231 4.93337 0.571245 4.75785
36 3.55 1.1152 9.96986 1.15865 5.54141 0.635848 5.09086
37 3.65 1.1911 11.2901 1.06896 6.13441 0.733649 5.49711
38 3.75 1.22529 12.7237 1.01666 6.72974 0.81742 5.97492
39 3.85 1.20338 14.2077 1.00302 7.34882 0.923584 6.54391
40 3.95 1.14972 15.7002 1.01472 8.00809 1.01846 7.20434
41 4.05 1.11553 17.2225 1.01124 8.69882 1.10971 7.96078
42 4.15 1.07337 18.7605 1.02376 9.43298 1.20332 8.82207
43 4.25 1.06291 20.3578 1.02696 10.2054 1.2741 9.77852
44 4.35 1.0562 22.0206 1.02776 11.0152 1.29779 10.7991
45 4.45 1.05925 23.7657 1.02147 11.8575 1.33372 11.8966
46 4.55 1.05662 25.5857 1.01169 12.7296 1.3121 13.0255
47 4.65 1.05249 27.4791 1.00789 13.6371 1.26187 14.1594
48 4.75 1.04316 29.4371 1.01961 14.595 1.19153 15.2767
49 4.85 1.02887 31.4506 1.01981 15.5938 1.14911 16.3999
50 4.95 1.01691 33.5236 1.03163 16.6463 1.07532 17.4948
51 5.05 0.994991 35.6348 1.03249 17.7427 1.00606 18.561
52 5.15 0.982401 37.8025 1.03774 18.8888 0.948465 19.6063
53 5.25 0.967863 40.0219 1.03466 20.0762 0.909195 20.6478
54 5.35 0.967012 42.3246 1.0174 21.2887 0.864605 21.6762
55 5.45 0.965099 44.7095 1.00499 22.5317 0.838519 22.7111
56 5.55 0.963242 47.1779 0.986756 23.7972 0.811717 23.7502
57 5.65 0.964638 49.7398 0.979005 25.0984 0.811601 24.8268
58 5.75 0.969306 52.406 0.955693 26.4141 0.812556 25.9433
59 5.85 0.97699 55.1876 0.93988 27.7534 0.846399 27.147
60 5.95 0.982447 58.0812 0.930528 29.1251 0.859312 28.4113
61 6.05 0.98156 61.0703 0.929588 30.5419 0.904862 29.7877
62 6.15 0.979857 64.1536 0.928064 32.0035 0.95003 31.281
63 6.25 0.977201 67.3293 0.931361 33.5184 0.987527 32.884
64 6.35 0.981104 70.6206 0.940759 35.0979 1.0171 34.5884
65 6.45 0.977914 74.0053 0.954673 36.7517 1.0467 36.3982
66 6.55 0.984701 77.5201 0.966944 38.479 1.07073 38.3072
67 6.65 0.987843 81.1545 0.983351 40.2898 1.08641 40.3039
68 6.75 0.988681 84.9022 1.00023 42.1874 1.09079 42.3693
69 6.85 0.994525 88.7847 1.00981 44.1605 1.08552 44.4861
70 6.95 0.997349 92.7926 1.02516 46.2223 1.07829 46.6505
71 7.05 1.00173 96.9349 1.03568 48.3657 1.06172 48.8434
72 7.15 1.00981 101.23 1.03558 50.5701 1.0478 51.0694
73 7.25 1.01171 105.654 1.04097 52.8485 1.03225 53.3241
74 7.35 1.0148 110.215 1.03945 55.1866 1.00725 55.5855
75 7.45 1.01472 114.901 1.042 57.5947 0.988794 57.8661
76 7.55 1.02004 119.738 1.03744 60.0571 0.984966 60.1995
77 7.65 1.02238 124.716 1.02782 62.5616 0.983391 62.5912
78 7.75 1.02127 129.819 1.02137 65.116 0.97608 65.0274
79 7.85 1.01814 135.039 1.01799 67.728 0.994027 67.573
80 7.95 1.01602 140.381 1.00922 70.3839 0.982838 70.1545
81 8.05 1.01519 145.854 1.00227 73.0882 0.992339 72.8268
82 8.15 1.0152 151.464 0.998402 75.8495 0.997581 75.5805
83 8.25 1.01067 157.187 0.992505 78.6623 0.998993 78.4062
84 8.35 1.00843 163.036 0.991303 81.5401 1.00576 81.3202
85 8.45 1.00335 168.997 0.989504 84.482 1.01219 84.3236
86 8.55 0.999631 175.076 0.987345 87.4873 1.01553 87.4087
87 8.65 0.996949 181.282 0.988268 90.5662 1.01072 90.5513
88 8.75 0.995344 187.622 0.987973 93.7158 1.01816 93.7907
89 8.85 0.994808 194.104 0.992236 96.9517 1.01156 97.0831
90 8.95 0.992911 200.721 0.99163 100.259 1.00985 100.445
91 9.05 0.992004 207.48 0.991584 103.641 1.00795 103.875
92 9.15 0.991089 214.384 0.994376 107.107 1.0018 107.361
93 9.25 0.990843 221.437 0.99656 110.657 0.994245 110.896
94 9.35 0.988878 228.629 0.994286 114.277 0.991243 114.497
95 9.45 0.987271 235.964 0.997523 117.986 0.985353 118.154
96 9.55 0.991937 243.49 0.998655 121.778 0.982376 121.877
97 9.65 0.993314 251.186 0.995808 125.64 0.979647 125.668
98 9.75 0.995322 259.058 0.998931 129.594 0.976412 129.526
99 9.85 0.996745 267.103 0.997419 133.623 0.978646 133.472
100 9.95 0.99879 275.33 0.99677 137.732 0.983559 137.518
360000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.0140336 0.00139648 0 0
17 1.65 0.00719169 0.00162109 0.394297 0.0458691 0 0
18 1.75 0.0380691 0.0112695 1.56193 0.244062 0 0
19 1.85 0.155241 0.0552539 1.9717 0.523623 0 0
20 1.95 0.407629 0.183574 1.33673 0.734209 0 0
21 2.05 0.779584 0.454805 0.677032 0.85208 0 0
22 2.15 1.1542 0.896406 0.327456 0.914785 0 0
23 2.25 1.4009 1.48346 0.166109 0.949619 0 0
24 2.35 1.45491 2.14852 0.102565 0.973086 0 0
25 2.45 1.34576 2.81713 0.0809554 0.993223 0.00141187 0.000351562
26 2.55 1.11026 3.41467 0.0950626 1.01884 0.224842 0.0607813
27 2.65 0.859248 3.91412 0.161715 1.06589 2.00947 0.644258
28 2.75 0.662872 4.32908 0.305892 1.16176 3.80768 1.83477
29 2.85 0.578516 4.71803 0.568962 1.35322 3.08519 2.87078
30 2.95 0.570208 5.12879 0.949866 1.69568 1.66777 3.47086
31 3.05 0.631092 5.61475 1.38559 2.22964 0.842858 3.795
32 3.15 0.708856 6.19695 1.64413 2.90545 0.545308 4.01875
33 3.25 0.808538 6.90389 1.62191 3.61514 0.480687 4.22871
34 3.35 0.912908 7.75189 1.45118 4.2898 0.509888 4.46535
35 3.45 1.02504 8.76176 1.29981 4.93069 0.547632 4.73496
36 3.55 1.12665 9.93695 1.15858 5.53553 0.639752 5.06836
37 3.65 1.18929 11.2485 1.0618 6.12151 0.730169 5.47059
38 3.75 1.22213 12.671 1.00873 6.70915 0.828774 5.9525
39 3.85 1.19685 14.1392 0.994834 7.32 0.904076 6.50656
40 3.95 1.15831 15.635 0.998569 7.96538 1.03531 7.17441
41 4.05 1.10189 17.1309 1.01526 8.65521 1.13289 7.94262
42 4.15 1.07416 18.662 1.01764 9.3812 1.18776 8.78832
43 4.25 1.0547 20.2387 1.01937 10.1439 1.25848 9.72805
44 4.35 1.05375 21.889 1.0191 10.9427 1.29442 10.7406
45 4.45 1.05802 23.623 1.01215 11.7729 1.31592 11.8179
46 4.55 1.05435 25.4295 1.01357 12.6421 1.29126 12.923
47 4.65 1.04739 27.3039 1.0093 13.5461 1.26918 14.0575
48 4.75 1.03653 29.2395 1.01322 14.493 1.20146 15.178
49 4.85 1.02446 31.2339 1.02071 15.4875 1.13993 16.2866
50 4.95 1.01287 33.2879 1.02974 16.5326 1.06705 17.3674
51 5.05 0.99064 35.3788 1.03224 17.6231 1.00754 18.4296
52 5.15 0.977319 37.5242 1.03487 18.76 0.949877 19.4711
53 5.25 0.974653 39.7477 1.0284 19.9341 0.91089 20.509
54 5.35 0.970082 42.0456 1.01963 21.143 0.866903 21.5348
55 5.45 0.965701 44.4196 1.01077 22.3866 0.829349 22.5532
56 5.55 0.969576 46.8913 0.995674 23.657 0.804004 23.5771
57 5.65 0.972455 49.4605 0.976805 24.9486 0.808946 24.6447
58 5.75 0.976728 52.1332 0.957017 26.2593 0.827771 25.7762
59 5.85 0.981771 54.9141 0.942237 27.595 0.849845 26.9787
60 5.95 0.978551 57.7812 0.933919 28.9646 0.879345 28.2657
61 6.05 0.977322 60.742 0.929556 30.374 0.909733 29.6424
62 6.15 0.980943 63.8127 0.927766 31.8275 0.958178 31.1407
63 6.25 0.977241 66.9721 0.937876 33.3451 0.993973 32.7459
64 6.35 0.97667 70.2315 0.942735 34.9197 1.01826 34.4434
65 6.45 0.984121 73.6201 0.957672 36.5701 1.04773 36.2454
66 6.55 0.981339 77.1046 0.969102 38.2923 1.06855 38.1407
67 6.65 0.982219 80.6996 0.987049 40.1005 1.07996 40.115
68 6.75 0.991382 84.4381 0.999081 41.986 1.08153 42.1521
69 6.85 0.996034 88.3063 1.00664 43.9426 1.08286 44.2529
70 6.95 1.00113 92.3084 1.01774 45.9789 1.07621 46.4018
71 7.05 1.00506 96.4429 1.03197 48.1035 1.05703 48.5738
72 7.15 1.00766 100.706 1.03698 50.2994 1.04037 50.7727
73 7.25 1.01233 105.11 1.04172 52.5675 1.0203 52.9898
74 7.35 1.01503 109.649 1.03935 54.8933 1.01415 55.2547
75 7.45 1.02119 114.34 1.04008 57.2844 0.988653 57.5234
76 7.55 1.01872 119.146 1.03556 59.7295 0.988815 59.8536
77 7.65 1.02077 124.09 1.02974 62.2258 0.983137 62.2321
78 7.75 1.01847 129.152 1.02534 64.7767 0.985625 64.6795
79 7.85 1.01933 134.351 1.01594 67.37 0.989844 67.2009
80 7.95 1.01179 139.643 1.01367 70.0238 0.997328 69.8069
81 8.05 1.01909 145.109 1.00444 72.7199 1.00032 72.4866
82 8.15 1.01439 150.685 0.998371 75.4668 1.00293 75.2407
83 8.25 1.01049 156.377 0.996659 78.2766 1.00824 78.0775
84 8.35 1.00822 162.195 0.98997 81.1357 1.00988 80.9883
85 8.45 1.00615 168.141 0.989493 84.0622 1.01101 83.9729
86 8.55 1.00122 174.199 0.989905 87.0596 1.01482 87.0398
87 8.65 1.0012 180.399 0.991908 90.1337 1.01597 90.1823
88 8.75 0.997283 186.718 0.990969 93.2764 1.01378 93.3911
89 8.85 0.993763 193.16 0.989893 96.4878 1.01137 96.6658
90 8.95 0.989567 199.72 0.99311 99.783 1.00262 99.986
91 9.05 0.992189 206.446 0.994968 103.158 0.993735 103.351
92 9.15 0.988504 213.296 0.99425 106.606 0.993034 106.788
93 9.25 0.98988 220.305 0.992403 110.124 0.987462 110.281
94 9.35 0.991457 227.479 0.993427 113.721 0.987525 113.85
95 9.45 0.993991 234.825 0.996898 117.409 0.979115 117.465
96 9.55 0.992304 242.315 0.991476 121.155 0.980568 121.162
97 9.65 0.99292 249.968 0.991545 124.979 0.977865 124.926
98 9.75 0.992154 257.774 0.993602 128.892 0.977462 128.768
99 9.85 0.993905 265.755 0.993206 132.883 0.983007 132.711
100 9.95 0.995317 273.91 0.99295 136.955 0.990625 136.765
370000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000292351 5.85937e-05 0.0152805 0.00152344 0 0
17 1.65 0.00586771 0.00138672 0.393571 0.0459863 0 0
18 1.75 0.0404268 0.0116602 1.5241 0.239619 0 0
19 1.85 0.16199 0.0576172 1.93751 0.514707 0 0
20 1.95 0.424641 0.191484 1.31834 0.722637 0 0
21 2.05 0.800356 0.470273 0.689607 0.842832 0 0
